מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
209,12119.0,"תאת טכנולוגיות בע""מ",520035791,ח.פ.,תאת טכנולוגיות,IL0010827264,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חשמל,לא,ILS,5084.49,1.0,13500.0,,686.40667,0.000394,0.000791,6.1e-05
209,12119.0,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",520033986,ח.פ.,הראל,IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,60761.35,1.0,11160.0,,6780.96671,0.000295,0.007818,0.000605
209,12119.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה הפחתה,IL0004340191,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,לא,ILS,41577.37,1.0,1462.14,,592.97068,0.000125,0.000683,5.2e-05
209,12119.0,"חילן בע""מ",520039942,ח.פ.,חילן טק,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,2258.89,1.0,25560.0,,577.3724,9.8e-05,0.000665,5.1e-05
209,12119.0,"ספידווליו בע""מ",516107323,ח.פ.,ספידווליו,IL0011782849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,20234.55,1.0,342.8,,69.36404,0.00132,7.9e-05,6e-06
209,12119.0,בנק ירושלים בע''מ,520025636,ח.פ.,בנק ירושלים,IL0007260180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,16342.48,1.0,2488.0,,406.60099,0.000231,0.000468,3.6e-05
209,12119.0,"אלקטרה נדל""ן בע''מ",510607328,ח.פ.,אלקטרה נדלן הפחתה,IL0010940448,ISIN,מניות,ישראל,"ארה""ב",חסום,TASE,"נדל""ן מניב בחו""ל",לא,ILS,3043.68,1.0,5012.05,,152.55101,4.7e-05,0.000175,1.3e-05
209,12119.0,אורמת טכנולוגיות אינק,520036716,ח.פ.,אורמת טכנולוגיות,US6866881021,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,Electric Utilities,לא,ILS,2297.77,1.0,31800.0,,730.6894,4e-05,0.000842,6.5e-05
209,12119.0,"רימון שירותי ייעוץ וניהול בע""מ",512467994,ח.פ.,רימון יעוץ,IL0011787228,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,65349.38,1.0,7325.0,,4786.84198,0.001803,0.005518,0.000427
209,12119.0,"מליסרון בע""מ",520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,31222.89,1.0,40000.0,,12489.15474,0.000655,0.014397,0.001113
209,12119.0,"חברת הכשרת הישוב בישראל בע""מ",520020116,ח.פ.,הכשרה הישוב-הפחתה,IL0006120104,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",לא,ILS,2598.64,1.0,3669.3,,95.35194,6.4e-05,0.000109,8e-06
209,12119.0,"קבוצת חמת בע""מ",520038530,ח.פ.,חמת,IL0003840167,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,47424.95,1.0,1427.0,,676.75403,0.001294,0.00078,6e-05
209,12119.0,"קבוצת ברן בע""מ",520037250,ח.פ.,ברן,IL0002860133,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,4257.85,1.0,1738.0,,74.00142,0.000177,8.5e-05,6e-06
209,12119.0,"תורפז תעשיות בע""מ",514574524,ח.פ.,תורפז,IL0011756116,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,72791.25,1.0,4954.0,,3606.07828,0.000671,0.004157,0.000321
209,12119.0,"וואן טכנולוגיות תוכנה בע""מ",520034695,ח.פ.,וואן תוכנה,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,44116.41,1.0,8089.0,,3568.57609,0.000615,0.004114,0.000318
209,12119.0,"כנפיים אחזקות בע""מ",520040700,ח.פ.,כנפיים,IL0005430173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תעופה,לא,ILS,22426.36,1.0,1606.0,,360.16735,0.001372,0.000415,3.2e-05
209,12119.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,69268.91,1.0,1463.0,,1013.40418,0.000209,0.001168,9e-05
209,12119.0,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכסים,IL0010913544,ISIN,מניות,ישראל,רומניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,36438.48,1.0,21010.0,,7655.72372,0.00094,0.008826,0.000683
209,12119.0,"אורביט טכנולוג'יס בע""מ",520036153,ח.פ.,אורביט,IL0002650179,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,0.01,1.0,3811.0,,0.00024,0.0,0.0,0.0
209,12119.0,"ערד השקעות ופתוח תעשיה בע""מ",520025198,ח.פ.,ערד,IL0007310183,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,18.29,1.0,20780.0,,3.80079,2e-06,4e-06,0.0
209,12119.0,"סופרגז אנרגיה בע""מ",516077989,ח.פ.,אלקטרה פאוור,IL0011669178,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,19097.99,1.0,2988.0,,570.64787,0.001067,0.000657,5e-05
209,12119.0,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל,IL0005760173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1746.6,1.0,103430.0,,1806.5026,0.00023,0.002082,0.00016
209,12119.0,"כרמל קורפ בע""מ",515818524,ח.פ.,"כרמל קורפ בע""מ",IL0011476855,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,10883.12,1.0,1977.0,,215.1593,0.000543,0.000248,1.9e-05
209,12119.0,"אי.טי.ג'י.איי גרופ בע""מ",513764399,ח.פ.,אי.טי.ג'י.איי,IL0011761140,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,22444.31,1.0,2209.0,,495.79483,0.001015,0.000571,4.4e-05
209,12119.0,"איי.סי.אל גרופ בע""מ",520027830,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,923457.87,1.0,2070.0,,19115.57805,0.000715,0.022038,0.001704
209,12119.0,"פינרג'י בע""מ",514354786,ח.פ.,פינרג'י,IL0011723603,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קלינטק,לא,ILS,0.01,1.0,140.7,,1e-05,0.0,0.0,0.0
209,12119.0,תדיראן גרופ בע''מ,520036732,ח.פ.,תדיראן הולדינגס,IL0002580129,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,11649.91,1.0,16620.0,,1936.21433,0.001356,0.002232,0.000172
209,12119.0,"אורד בע""מ",512499344,ח.פ.,אורד,IL0011044968,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,0.0,1.0,111.6,,0.0,0.0,0.0,0.0
209,12119.0,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט,IL0010816861,ISIN,מניות,ישראל,גרמניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,64198.96,1.0,6396.0,,4106.16575,0.000867,0.004734,0.000366
209,12119.0,נורסטאר החזקות אינק (חברה זרה),723,ח.פ.,נורסטאר,PAL0605071A3,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,32958.87,1.0,1063.0,,350.35284,0.000528,0.000403,3.1e-05
209,12119.0,"זנלכל בע""מ",520034208,ח.פ.,זנלכל,IL0001300131,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,13648.17,1.0,4384.0,,598.33576,0.000981,0.000689,5.3e-05
209,12119.0,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,198171.18,1.0,3901.0,,7730.65772,0.000743,0.008913,0.000689
209,12119.0,"מג'יק תעשיות תכנה בע""מ",520036740,ח.פ.,מג'יק,IL0010823123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,11219.96,1.0,6732.0,,755.32757,0.000228,0.00087,6.7e-05
209,12119.0,"דנאל (אדיר יהושע) בע""מ",520037565,ח.פ.,דנאל כא,IL0003140139,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,4360.79,1.0,50790.0,,2214.84346,0.000737,0.002553,0.000197
209,12119.0,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,"או.פי.סי אנרגיה בע""מ",IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,298109.33,1.0,5239.0,,15617.94768,0.001006,0.018006,0.001393
209,12119.0,"אלרוב נדל""ן ומלונאות בע""מ",520038894,ח.פ.,אלרוב נדלן ומלונאות,IL0003870198,ISIN,מניות,ישראל,שוויץ,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,860.77,1.0,26200.0,,225.52067,4.1e-05,0.00026,2e-05
209,12119.0,"שובל הנדסה ובניין בע""מ",512951518,ח.פ.,שובל,IL0012079682,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,15291.01,1.0,969.2,,148.20047,0.000302,0.00017,1.3e-05
209,12119.0,"פייטון תעשיות בע""מ",520038951,ח.פ.,פייטון,IL0004120155,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,4320.33,1.0,5669.0,,244.9194,0.000522,0.000282,2.1e-05
209,12119.0,"דלתא-גליל תעשיות בע""מ",520025602,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,18909.1,1.0,17410.0,,3292.07483,0.000724,0.003795,0.000293
209,12119.0,"איילון חברת לביטוח בע""מ",520030677,ח.פ.,איילון,IL0002090152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,11619.2,1.0,6741.0,,783.25023,0.000426,0.000903,6.9e-05
209,12119.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,פז נפט,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,3081.75,1.0,67880.0,,2091.88917,0.000287,0.002411,0.000186
209,12119.0,"מולטי ריטייל גרופ בע""מ",515546224,ח.פ.,מולטי ריטייל,IL0011716698,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,21608.36,1.0,966.1,,208.75839,0.000819,0.00024,1.8e-05
209,12119.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,59693.19,1.0,1338.0,,798.69488,0.000183,0.00092,7.1e-05
209,12119.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309,ח.פ.,חג'ג',IL0008230133,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,96095.29,1.0,2153.0,,2068.93157,0.001549,0.002385,0.000184
209,12119.0,"בוליגו קפיטל בע""מ",514766195,ח.פ.,בוליגו,IL0011805954,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,72603.16,1.0,700.0,,508.22212,0.001295,0.000585,4.5e-05
209,12119.0,"ביולייט מדעי החיים בע""מ",513680793,ח.פ.,ביולייט,IL0010952237,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעות במדעי החיים,לא,ILS,0.01,1.0,424.2,,4e-05,0.0,0.0,0.0
209,12119.0,אורבניקה,515135408,ח.פ.,אורבניקה,IL0012207556,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,57713.09,1.0,1154.0,,666.00909,0.000408,0.000767,5.9e-05
209,12119.0,"חברת פרטנר תקשורת בע""מ",520044314,ח.פ.,פרטנר,IL0010834849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,54708.03,1.0,3170.0,,1734.24459,0.000292,0.001999,0.000154
209,12119.0,"קבוצת פלסטו - קרגל בע""מ",520041161,ח.פ.,פלסטו קרגל,IL0007270163,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"עץ, נייר ודפוס",לא,ILS,0.01,1.0,660.0,,6e-05,0.0,0.0,0.0
209,12119.0,"רוטשטיין נדל""ן בע""מ",520039959,ח.פ.,רוטשטין,IL0005390153,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,2103.33,1.0,9234.0,,194.22163,0.000124,0.000223,1.7e-05
209,12119.0,"פז בית זיקוק אשדוד בע""מ",513775163,ח.פ.,פז בית זיקוק,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,1661.37,1.0,5600.0,,93.03658,0.000132,0.000107,8e-06
209,12119.0,"רותם שני יזמות והשקעות בע""מ",512287517,ח.פ.,רותם שני,IL0011715294,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,9672.37,1.0,3169.0,,306.51753,0.000635,0.000353,2.7e-05
209,12119.0,"גילת רשתות לווין בע""מ",520038936,ח.פ.,גילת,IL0010825102,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ציוד תקשורת,לא,ILS,29912.81,1.0,4215.0,,1260.82513,0.000465,0.001453,0.000112
209,12119.0,"דלק ישראל נכסים (ד.פ.)בע""מ",516378643,ח.פ.,דלק נכסים,IL0011962110,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,7898.01,1.0,5970.0,,471.51103,0.000531,0.000543,4.2e-05
209,12119.0,"מטריקס אי.טי בע""מ",520039413,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,40893.8,1.0,11650.0,,4764.12721,0.000642,0.005492,0.000425
209,12119.0,"רפק תקשורת ותשתיות בע""מ",520029505,ח.פ.,רפק,IL0007690261,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,15132.08,1.0,5179.0,,783.69027,0.000986,0.000903,6.9e-05
209,12119.0,"כהן פיתוח גז ונפט בע""מ",520032970,ח.פ.,כהן פתוח,IL0008100104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,14023.63,1.0,20460.0,,2869.23479,0.002129,0.003308,0.000256
209,12119.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,מבנה,IL0002260193,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1076900.2,1.0,1292.0,,13913.55057,0.001488,0.01604,0.001241
209,12119.0,"טכנולוגיות גילוי אש וגזים בע""מ",515615409,ח.פ.,טכנ גילוי אש גז-הפחתה,IL0011653073,ISIN,מניות,ישראל,ישראל,חסום,TASE,אלקטרוניקה ואופטיקה,לא,ILS,4823.75,1.0,983.22,,47.42807,0.000226,5.4e-05,4e-06
209,12119.0,בזק,520031931,ח.פ.,בזק,IL0002300114,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,987640.96,1.0,634.7,,6268.55719,0.000356,0.007226,0.000559
209,12119.0,"אלקטרה בע""מ",520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1897.74,1.0,192960.0,,3661.87848,0.000495,0.004221,0.000326
209,12119.0,"ישרוטל בע""מ",520042482,ח.פ.,ישרוטל,IL0010809858,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,66264.15,1.0,12450.0,,8249.88617,0.001106,0.009511,0.000736
209,12119.0,"אנשי העיר מקבוצת רוטשטיין בע""מ",515790855,ח.פ.,אנשי העיר,IL0011982662,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,3055.83,1.0,382.7,,11.69468,6e-05,1.3e-05,1e-06
209,12119.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,2536.16,1.0,45270.0,,1148.12184,0.000554,0.001323,0.000102
209,12119.0,"ב.גאון אחזקות בע""מ",512623950,ח.פ.,גאון אחזקות,IL0011047441,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,264.73,1.0,4721.0,,12.49775,9.7e-05,1.4e-05,1e-06
209,12119.0,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,מוליכים למחצה,לא,ILS,726.71,1.0,104950.0,,762.68364,2.4e-05,0.000879,6.8e-05
209,12119.0,"חברת הכשרת הישוב בישראל בע""מ",520020116,ח.פ.,הכשרה הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,24452.89,1.0,3680.0,,899.8664,0.000604,0.001037,8e-05
209,12119.0,"רוטשטיין נדל""ן בע""מ",520039959,ח.פ.,רוטשטין - הפחתה,IL0005390153,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,לא,ILS,5921.38,1.0,8700.22,,515.17292,0.000351,0.000593,4.5e-05
209,12119.0,"נובולוג (פארם אפ 1966) בע""מ",510475312,ח.פ.,נובולוג,IL0011401515,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים ציבוריים,לא,ILS,888594.27,1.0,129.4,,1149.84099,0.001739,0.001325,0.000102
209,12119.0,"עלבד משואות יצחק בע""מ",520040205,ח.פ.,על בד,IL0006250125,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"עץ, נייר ודפוס",לא,ILS,0.01,1.0,2735.0,,0.00032,0.0,0.0,0.0
209,12119.0,פתאל החזקות,512607888,ח.פ.,פתאל החזקות,IL0011434292,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,21985.72,1.0,55350.0,,12169.09374,0.001333,0.01403,0.001086
209,12119.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,219387.18,1.0,2450.0,,5374.98585,0.001094,0.006197,0.000479
209,12119.0,"חממה מאיר סחר (1996) בע""מ",512398017,ח.פ.,חממה סחר,IL0011047854,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,14294.02,1.0,761.8,,108.89187,0.001007,0.000125,9e-06
209,12119.0,"אפקון החזקות בע""מ",520033473,ח.פ.,"אפקון החזקות בע""מ",IL0005780130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,5208.22,1.0,23050.0,,1200.49432,0.000981,0.001384,0.000107
209,12119.0,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי,IL0001260111,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,35164.41,1.0,1213.0,,426.54429,0.000188,0.000491,3.8e-05
209,12119.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,רבוע נדלן,IL0010985658,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,14195.41,1.0,36180.0,,5135.90076,0.001163,0.005921,0.000458
209,12119.0,"קבוצת מיחשוב ישיר בע""מ",520040007,ח.פ.,מחשוב ישיר,IL0005070128,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,1198.91,1.0,45970.0,,551.13806,0.000349,0.000635,4.9e-05
209,12119.0,"לסיכו בע""מ",510512056,ח.פ.,לסיכו,IL0011409468,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,51823.6,1.0,343.3,,177.91044,0.001017,0.000205,1.5e-05
209,12119.0,"מימון ישיר מקבוצת ישיר(2006) בע""מ",513893123,ח.פ.,מימון ישיר,IL0011681868,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,1260.56,1.0,49390.0,,622.58937,0.000426,0.000717,5.5e-05
209,12119.0,"קמהדע בע""מ",511524605,ח.פ.,קמהדע,IL0010941198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביוטכנולוגיה,לא,ILS,28976.41,1.0,2302.0,,667.03701,0.000502,0.000769,5.9e-05
209,12119.0,"מגוריט ישראל בע""מ",515566750,ח.פ.,מגוריט,IL0011391955,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,218065.42,1.0,873.9,,1905.67366,0.001486,0.002197,0.00017
209,12119.0,"שפיר הנדסה ותעשיה בע""מ",514892801,ח.פ.,שפיר הנדסה,IL0011338758,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,285691.54,1.0,2708.0,,7736.52703,0.000798,0.008919,0.00069
209,12119.0,"קבוצת אקרו בע""מ",511996803,ח.פ.,אקרו,IL0011849028,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,101864.25,1.0,4656.0,,4742.79926,0.001615,0.005468,0.000423
209,12119.0,אופל בלאנס השקעות בע''מ,513734566,ח.פ.,אופל,IL0010949860,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,97782.35,1.0,333.0,,325.61521,0.000934,0.000375,2.9e-05
209,12119.0,"אפולו פאוור בע""מ",520043928,ח.פ.,אפולו פאוור,IL0010821143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קלינטק,לא,ILS,88854.31,1.0,436.3,,387.67134,0.001288,0.000446,3.4e-05
209,12119.0,"בלדי בע""מ",511226136,ח.פ.,בלדי,IL0012125394,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,24399.08,1.0,3726.0,,909.10984,0.000642,0.001048,8.1e-05
209,12119.0,"ארית תעשיות בע""מ",520033358,ח.פ.,ארית,IL0005870147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,65909.82,1.0,4444.0,,2929.03227,0.000647,0.003377,0.000261
209,12119.0,"קרדן נדל""ן יזום ופיתוח בע""מ",520041005,ח.פ.,"קרדן נדל""ן יזום מ""ר",IL0011184475,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,186720.69,1.0,619.2,,1156.17453,0.000999,0.001333,0.000103
209,12119.0,"ע.י. נופר אנרג'י בע""מ",514599943,ח.פ.,נופר אנרג'י,IL0011708778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,65079.86,1.0,10550.0,,6865.92507,0.001831,0.007916,0.000612
209,12119.0,"כלל החזקות עסקי ביטוח בע""מ",520036120,ח.פ.,כלל ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,40271.43,1.0,16970.0,,6834.06111,0.000503,0.007879,0.000609
209,12119.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,722250.48,1.0,3274.0,,23646.48096,0.00059,0.027262,0.00211
209,12119.0,רציו חיפושי נפט ( 1992 ) -שותפות מוגבלת,550012777,ח.פ.,רציו יהש,IL0003940157,ISIN,מניות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,56073.58,1.0,454.7,,254.96659,4.9e-05,0.000293,2.2e-05
209,12119.0,אנרג'יאן פי אל סי,1762,פנימי,אנרג'יאן,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,לא,ILS,11291.58,1.0,3825.0,,431.90299,6.1e-05,0.000497,3.8e-05
209,12119.0,"קליל תעשיות בע""מ",520032442,ח.פ.,קליל,IL0007970358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,1850.64,1.0,19360.0,,358.28331,0.000834,0.000413,3.1e-05
209,12119.0,"אזורים-חברה להשקעות בפתוח ובבנין בע""מ",520025990,ח.פ.,אזורים,IL0007150118,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,247405.05,1.0,2021.0,,5000.05604,0.001171,0.005764,0.000446
209,12119.0,"י.ח דמרי בניה ופתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,9652.28,1.0,38150.0,,3682.34406,0.000465,0.004245,0.000328
209,12119.0,"מפעלים פטרוכימיים בישראל בע""מ",520029315,ח.פ.,פטרוכימיים,IL0007560159,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,30017.69,1.0,180.6,,54.21194,0.000298,6.2e-05,4e-06
209,12119.0,"פרימוטק גרופ בע""מ",516292992,ח.פ.,פרימוטק,IL0011754962,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,11819.42,1.0,1297.0,,153.29787,0.000812,0.000176,1.3e-05
209,12119.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט,IL0011405730,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,744150.7,1.0,220.8,,1643.08474,0.000968,0.001894,0.000146
209,12119.0,"אחים דוניץ בע""מ",520038605,ח.פ.,דוניץ,IL0004000100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,10470.61,1.0,24800.0,,2596.71161,0.001167,0.002993,0.000231
209,12119.0,"סלקום ישראל בע""מ",511930125,ח.פ.,סלקום,IL0011015349,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,84033.05,1.0,3298.0,,2771.40984,0.0005,0.003195,0.000247
209,12119.0,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,גנריישן קפיטל,IL0011569261,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1222811.46,1.0,113.5,,1387.891,0.000962,0.0016,0.000123
209,12119.0,"ריט אזורים - ה.פ ליווינג בע""מ",516117181,ח.פ.,ריט אזורים ליוי,IL0011627754,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,144331.75,1.0,560.9,,809.55679,0.001472,0.000933,7.2e-05
