מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה
660,2108,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital Private Equity Global,666112909,פנימי,USD,30/12/2024,1.708,5.663,1.273,4.219,0.745,29/12/2031
660,2108,התחייבות להשקעה,Presidio Management Group XII L.P.,ריק במקור,ריק במקור,"Viola Credit ALF III (2), L.P",666112552,פנימי,USD,6/08/2024,1.07,3.546,0.481,1.596,0.45,5/08/2031
660,2108,התחייבות להשקעה,Bow Advisers II Sarl,ריק במקור,ריק במקור,קרו חוב ERROWJ,666111026,פנימי,EUR,27/02/2023,3.209,12.488,0.746,2.904,0.2325,25/02/2030
660,2158,התחייבות להשקעה,ארבל פאנד 2 גי פי שותפות מוגבלת,ריק במקור,ריק במקור,ARBEL 2,666109525,פנימי,ILS,3/09/2021,513.041,513.041,196.446,196.446,0.3829,1/09/2028
660,2158,התחייבות להשקעה,פימי 7 2020 בעמ,ריק במקור,ריק במקור,FIMI VII,666107891,פנימי,USD,3/06/2021,140.082,464.372,58.834,195.036,0.42,1/06/2028
660,2158,התחייבות להשקעה,Fortissimo Capital Fund VI GP L.P,ריק במקור,ריק במקור,FORTISSIMO FUND 6,66611195,פנימי,USD,25/10/2023,168.098,557.246,94.976,314.844,0.565,23/10/2030
660,2158,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,666111315,פנימי,ILS,16/04/2023,1282.602,1282.602,718.257,718.257,0.56,14/04/2030
660,2158,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,NOY 4,666109400,פנימי,ILS,16/08/2021,546.364,546.364,150.162,150.162,0.2748,14/08/2028
660,2158,התחייבות להשקעה,רד דוט III שותף כללי ש.מ.,ריק במקור,ריק במקור,RED DOT III,666113014,פנימי,USD,15/01/2025,56.033,185.749,41.646,138.058,0.7432,14/01/2032
660,2158,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One Annex Fund L.P.,666112198,פנימי,USD,2/04/2024,36.421,120.737,34.55,114.535,0.9486,1/04/2031
660,2158,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One IV,666109582,פנימי,USD,21/03/2022,75.644,250.761,41.564,137.785,0.5495,19/03/2029
660,2158,התחייבות להשקעה,נוי 5 להשקעה בתשתיות ואנרגיה שותפות מוג,ריק במקור,ריק במקור,נוי 5,666112693,פנימי,ILS,7/11/2024,892.251,892.251,817.222,817.222,0.9159,6/11/2031
660,2158,התחייבות להשקעה,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,ILS,6/02/2022,471.998,471.998,97.091,97.091,0.2057,4/02/2029
660,2158,התחייבות להשקעה,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,ILS,22/10/2023,384.781,384.781,289.413,289.413,0.7522,20/10/2030
660,2158,התחייבות להשקעה,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,EUR,19/04/2024,256.52,998.224,128.605,500.455,0.5013,18/04/2031
660,2158,התחייבות להשקעה,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,USD,13/08/2021,178.45,591.563,84.766,280.999,0.475,11/08/2028
660,2158,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,USD,28/01/2025,237.934,788.75,133.934,443.991,0.5629,27/01/2032
660,2158,התחייבות להשקעה,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,USD,1/12/2021,168.098,557.246,75.829,251.374,0.4511,29/11/2028
660,2158,התחייבות להשקעה,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,USD,17/06/2022,333.477,1105.475,72.213,239.387,0.2165,15/06/2029
660,2158,התחייבות להשקעה,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,EUR,30/10/2024,256.52,998.224,112.681,438.486,0.4393,29/10/2031
660,2158,התחייבות להשקעה,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,USD,10/08/2023,237.934,788.75,121.155,401.63,0.5092,8/08/2030
660,2158,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,USD,30/08/2024,513.041,1700.731,369.895,1226.203,0.721,29/08/2031
660,2158,התחייבות להשקעה,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,USD,10/01/2025,196.115,650.12,181.406,601.361,0.925,9/01/2032
660,2158,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,EUR,22/12/2023,84.049,327.069,27.742,107.957,0.3301,20/12/2030
660,2158,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,EUR,22/01/2024,476.279,1853.391,191.463,745.059,0.402,20/01/2031
660,2158,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,EUR,15/12/2023,205.216,798.579,134.179,522.145,0.6538,13/12/2030
660,2158,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,EUR,15/12/2023,51.304,199.645,37.747,146.889,0.7357,13/12/2030
660,2158,התחייבות להשקעה,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,Cheyne SV II קרן,666108949,פנימי,EUR,31/08/2021,76.956,299.467,15.391,59.893,0.2,29/08/2028
660,2158,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Credit Secondaries ? Opportunitie,666113220,פנימי,USD,11/04/2025,513.041,1700.731,388.676,1288.46,0.7576,9/04/2032
660,2158,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller GP LED IX,666112636,פנימי,USD,20/08/2024,28.016,92.874,24.176,80.143,0.8629,19/08/2031
660,2158,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Investment Partners IX,666111836,פנימי,USD,25/06/2024,336.197,1114.492,255.295,846.303,0.7594,24/06/2031
660,2158,התחייבות להשקעה,Corbel DSOF GP LLC,ריק במקור,ריק במקור,Corbel קרן השקעה,666110598,פנימי,USD,29/07/2022,138.521,459.197,40.747,135.075,0.2942,27/07/2029
660,2158,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Dover Street XI Feeder Fund L.P,666112172,פנימי,USD,1/04/2024,420.246,1393.115,247.945,821.938,0.59,31/03/2031
660,2158,התחייבות להשקעה,ECP V LLC,ריק במקור,ריק במקור,ECP V קרן השקעה פנסיה,666111307,פנימי,USD,4/06/2023,210,696.15,34.042,112.849,0.1621,2/06/2030
660,2158,התחייבות להשקעה,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,USD,1/12/2021,39.223,130.024,3.922,13.002,0.1,29/11/2028
660,2158,התחייבות להשקעה,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,USD,7/05/2023,112.066,371.497,43.833,145.307,0.3911,5/05/2030
660,2158,התחייבות להשקעה,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,GBP,26/03/2025,184.399,823.137,15.112,67.461,0.082,24/03/2032
660,2158,התחייבות להשקעה,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,USD,27/07/2021,84.049,278.623,54.417,180.392,0.6474,25/07/2028
660,2158,התחייבות להשקעה,HarbourVest Partners LLC,ריק במקור,ריק במקור,HDL קרן השקעה,666109517,פנימי,USD,30/08/2021,205.216,680.292,52.449,173.867,0.2556,28/08/2028
660,2158,התחייבות להשקעה,harbourvest Direct lending 2 Associats L,ריק במקור,ריק במקור,HVDL 2,666111851,פנימי,USD,30/07/2024,248.235,822.899,196.931,652.826,0.7933,29/07/2031
660,2158,התחייבות להשקעה,ICG Strategic Equity III GP LP,ריק במקור,ריק במקור,ICG SS 3 קרן השקעה,666106547,פנימי,USD,9/01/2019,196.115,650.12,77.809,257.938,0.3968,7/01/2026
660,2158,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,KM 35th Street US Financing Limited Part,666112818,פנימי,USD,13/11/2024,256.52,850.365,192.88,639.396,0.7519,12/11/2031
660,2158,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,"KM ALBA US FINANCING, L.P",666112842,פנימי,USD,21/11/2024,153.912,510.219,81.846,271.318,0.5318,20/11/2031
660,2158,התחייבות להשקעה,Kelso GP XI L.P.,ריק במקור,ריק במקור,Kelso XI,666111380,פנימי,USD,23/07/2023,280.164,928.743,143.303,475.048,0.5115,21/07/2030
660,2158,התחייבות להשקעה,LOOL 2 Ventures GP LTD,ריק במקור,ריק במקור,Lool Ventures III,666109434,פנימי,USD,8/03/2022,112.066,371.497,30.7,101.771,0.2739,6/03/2029
660,2158,התחייבות להשקעה,MIF II GP L.P.,ריק במקור,ריק במקור,MANULIFE,666109681,פנימי,USD,26/11/2021,178.45,591.563,20.082,66.572,0.1125,24/11/2028
660,2158,התחייבות להשקעה,Meron II GP L.P,ריק במקור,ריק במקור,Meron ERI VAEGV,666109772,פנימי,USD,28/12/2021,42.025,139.312,6.146,20.373,0.1462,26/12/2028
660,2158,התחייבות להשקעה,*Monarch Alternative Capital LP,ריק במקור,ריק במקור,Monarch VI,666111240,פנימי,USD,23/03/2023,384.781,1275.548,61.565,204.088,0.16,21/03/2030
660,2158,התחייבות להשקעה,OEP IX General Partner L.P,ריק במקור,ריק במקור,"One Equity Partners IX, L.P.",666112628,פנימי,USD,14/10/2024,456.751,1514.13,321.133,1064.557,0.7031,13/10/2031
660,2158,התחייבות להשקעה,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,One Equity Partners VIII,666110259,פנימי,USD,27/04/2022,420.246,1393.115,51.027,169.154,0.1214,25/04/2029
660,2158,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a.r.l,ריק במקור,ריק במקור,PGIF IV Feeder קרן השקעה,666110267,פנימי,USD,25/04/2022,446.256,1479.338,135.76,450.043,0.3042,23/04/2029
660,2158,התחייבות להשקעה,פונטיפקס 6  גי.פי ש.מ,ריק במקור,ריק במקור,PONTIFAX VI,666107842,פנימי,USD,1/01/2021,84.049,278.623,26.055,86.373,0.31,31/12/2027
660,2158,התחייבות להשקעה,PGSF VII GP S.? r.l.,ריק במקור,ריק במקור,Pantheon Global Secondary VII Feeder (Lu,666111364,פנימי,USD,18/06/2023,364.213,1207.366,171.193,567.504,0.47,16/06/2030
660,2158,התחייבות להשקעה,Penfund Capital Fund VII Co-Invest L.P,ריק במקור,ריק במקור,Penfund Capital Fund VII Co-Invest L.P,666112727,פנימי,USD,10/10/2024,26.293,87.162,13.739,45.546,0.5225,9/10/2031
660,2158,התחייבות להשקעה,Penfund Capital Partners VII Inc,ריק במקור,ריק במקור,Penfund קרן השקעה,666110234,פנימי,USD,27/04/2022,262.933,871.625,174.775,579.379,0.6647,25/04/2029
660,2158,התחייבות להשקעה,Providence Equity GP IX(Lux) S.?r.l.,ריק במקור,ריק במקור,Providence IX,666112305,פנימי,USD,27/06/2024,224.131,742.995,89.28,295.963,0.3983,26/06/2031
660,2158,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital  Secondaries IV,666109988,פנימי,EUR,28/02/2022,229.734,893.988,32.888,127.98,0.1432,26/02/2029
660,2158,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital Private Equity Global,666112909,פנימי,USD,30/12/2024,224.131,742.995,166.978,553.531,0.745,29/12/2031
660,2158,התחייבות להשקעה,Presidio Management Group XII L.P.,ריק במקור,ריק במקור,"Viola Credit ALF III (2), L.P",666112552,פנימי,USD,6/08/2024,128.26,425.183,57.717,191.332,0.45,5/08/2031
660,2158,התחייבות להשקעה,Bow Advisers II Sarl,ריק במקור,ריק במקור,קרו חוב ERROWJ,666111026,פנימי,EUR,27/02/2023,384.781,1497.336,89.467,348.151,0.2325,25/02/2030
660,9972,התחייבות להשקעה,ארבל פאנד 2 גי פי שותפות מוגבלת,ריק במקור,ריק במקור,ARBEL 2,666109525,פנימי,ILS,3/09/2021,235.849,235.849,90.308,90.308,0.3829,1/09/2028
660,9972,התחייבות להשקעה,פימי 7 2020 בעמ,ריק במקור,ריק במקור,FIMI VII,666107891,פנימי,USD,3/06/2021,65.914,218.505,27.684,91.772,0.42,1/06/2028
660,9972,התחייבות להשקעה,Fortissimo Capital Fund VI GP L.P,ריק במקור,ריק במקור,FORTISSIMO FUND 6,66611195,פנימי,USD,25/10/2023,79.097,262.206,44.69,148.146,0.565,23/10/2030
660,9972,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,666111315,פנימי,ILS,16/04/2023,589.622,589.622,330.188,330.188,0.56,14/04/2030
660,9972,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,NOY 4,666109400,פנימי,ILS,16/08/2021,282.912,282.912,77.755,77.755,0.2748,14/08/2028
660,9972,התחייבות להשקעה,רד דוט III שותף כללי ש.מ.,ריק במקור,ריק במקור,RED DOT III,666113014,פנימי,USD,15/01/2025,26.366,87.402,19.596,64.961,0.7432,14/01/2032
660,9972,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One Annex Fund L.P.,666112198,פנימי,USD,2/04/2024,17.138,56.811,16.257,53.893,0.9486,1/04/2031
660,9972,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One IV,666109582,פנימי,USD,21/03/2022,35.594,117.993,19.558,64.833,0.5495,19/03/2029
660,9972,התחייבות להשקעה,נוי 5 להשקעה בתשתיות ואנרגיה שותפות מוג,ריק במקור,ריק במקור,נוי 5,666112693,פנימי,ILS,7/11/2024,462.015,462.015,423.165,423.165,0.9159,6/11/2031
660,9972,התחייבות להשקעה,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,ILS,6/02/2022,216.981,216.981,44.633,44.633,0.2057,4/02/2029
660,9972,התחייבות להשקעה,שקד פרטנרס 2 גי.פי. בעמ,ריק במקור,ריק במקור,שקד 2 קרן השקעה,666111711,פנימי,ILS,22/10/2023,176.886,176.886,133.045,133.045,0.7522,20/10/2030
660,9972,התחייבות להשקעה,Allianz Global Investors GMBH,ריק במקור,ריק במקור,ALLIANZ 3,666111786,פנימי,EUR,19/04/2024,117.924,458.891,59.121,230.063,0.5013,18/04/2031
660,9972,התחייבות להשקעה,ASF VIII Infrastructure GP Limited,ריק במקור,ריק במקור,ARDIAN,666109384,פנימי,USD,13/08/2021,92.403,306.316,43.892,145.504,0.475,11/08/2028
660,9972,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,ARES CLIMATE INFRASTRUCTURE PARNERS,666112982,פנימי,USD,28/01/2025,123.204,408.421,69.352,229.902,0.5629,27/01/2032
660,9972,התחייבות להשקעה,Mission Capital Co-investment GP II L.P.,ריק במקור,ריק במקור,AXIOM CI II,666109483,פנימי,USD,1/12/2021,79.097,262.206,35.681,118.281,0.4511,29/11/2028
660,9972,התחייבות להשקעה,Allianz,ריק במקור,ריק במקור,Allianz Asia קרן השקעה,666110382,פנימי,USD,17/06/2022,153.302,508.195,33.197,110.048,0.2165,15/06/2029
660,9972,התחייבות להשקעה,Allianz Private Debt Secondary Fund1 GP,ריק במקור,ריק במקור,Allianz Private Debt Secondary Fund,B271283,ISIN,EUR,30/10/2024,117.924,458.891,51.8,201.575,0.4393,29/10/2031
660,9972,התחייבות להשקעה,ASF Peace II Co-Invest GP LLP,ריק במקור,ריק במקור,Ardian - Project Peace II,666111513,פנימי,USD,10/08/2023,123.204,408.421,62.735,207.967,0.5092,8/08/2030
660,9972,התחייבות להשקעה,ריק במקור,ריק במקור,ריק במקור,Ares Senior Direct Lending Fund,666111505,פנימי,USD,30/08/2024,235.849,781.838,170.044,563.694,0.721,29/08/2031
660,9972,התחייבות להשקעה,Mission Capital GP 7 L.P,ריק במקור,ריק במקור,"Axiom Asia 7, L.P",B267813,ISIN,USD,10/01/2025,92.28,305.907,85.359,282.964,0.925,9/01/2032
660,9972,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,BRIDGEPOINT VII HERMON CO-INVESTMENT LP,666111927,פנימי,EUR,22/12/2023,39.548,153.899,13.054,50.798,0.3301,20/12/2030
660,9972,התחייבות להשקעה,Bridgepoint Europe VII GP LLP,ריק במקור,ריק במקור,Bridgepoint Europe VIII,666110531,פנימי,EUR,22/01/2024,224.108,872.093,90.091,350.58,0.402,20/01/2031
660,9972,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III,666111265,פנימי,EUR,15/12/2023,94.339,367.113,61.683,240.034,0.6538,13/12/2030
660,9972,התחייבות להשקעה,CVC Credit Capital Solutions III General,ריק במקור,ריק במקור,CVC Credit Capital Solutions III Coinves,666111968,פנימי,EUR,15/12/2023,23.585,91.778,17.353,67.526,0.7357,13/12/2030
660,9972,התחייבות להשקעה,Cheyne SVC General Partner S.a r.l.,ריק במקור,ריק במקור,Cheyne SV II קרן,666108949,פנימי,EUR,31/08/2021,35.377,137.667,7.075,27.533,0.2,29/08/2028
660,9972,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Credit Secondaries ? Opportunitie,666113220,פנימי,USD,11/04/2025,235.849,781.838,178.677,592.314,0.7576,9/04/2032
660,9972,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller GP LED IX,666112636,פנימי,USD,20/08/2024,13.183,43.701,11.376,37.71,0.8629,19/08/2031
660,9972,התחייבות להשקעה,Coller Investment Management Limited,ריק במקור,ריק במקור,Coller Investment Partners IX,666111836,פנימי,USD,25/06/2024,158.194,524.412,120.126,398.218,0.7594,24/06/2031
660,9972,התחייבות להשקעה,Corbel DSOF GP LLC,ריק במקור,ריק במקור,Corbel קרן השקעה,666110598,פנימי,USD,29/07/2022,63.679,211.096,18.731,62.095,0.2942,27/07/2029
660,9972,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Dover Street XI Feeder Fund L.P,666112172,פנימי,USD,1/04/2024,197.742,655.515,116.668,386.754,0.59,31/03/2031
660,9972,התחייבות להשקעה,Firstime Ventures III General Partner L.,ריק במקור,ריק במקור,FIRST TIME VENTURES III,666109665,פנימי,USD,1/12/2021,18.456,61.181,1.846,6.118,0.1,29/11/2028
660,9972,התחייבות להשקעה,FAERING CAPITAL INTERNATIONAL GROWTH FUN,ריק במקור,ריק במקור,Faering קרן השקעה,666111257,פנימי,USD,7/05/2023,52.731,174.804,20.625,68.373,0.3911,5/05/2030
660,9972,התחייבות להשקעה,GIP Polaris Fund GP S.a.r.l,ריק במקור,ריק במקור,"GIP Polaris Fund, L.P",666113162,פנימי,GBP,26/03/2025,95.483,426.227,7.825,34.932,0.082,24/03/2032
660,9972,התחייבות להשקעה,Gatewood Capital GP II LLC,ריק במקור,ריק במקור,Gatewood II,666109285,פנימי,USD,27/07/2021,39.548,131.103,25.605,84.881,0.6474,25/07/2028
660,9972,התחייבות להשקעה,HarbourVest Partners LLC,ריק במקור,ריק במקור,HDL קרן השקעה,666109517,פנימי,USD,30/08/2021,94.339,312.735,24.111,79.928,0.2556,28/08/2028
660,9972,התחייבות להשקעה,harbourvest Direct lending 2 Associats L,ריק במקור,ריק במקור,HVDL 2,666111851,פנימי,USD,30/07/2024,114.115,378.292,90.53,300.109,0.7933,29/07/2031
660,9972,התחייבות להשקעה,ICG Strategic Equity III GP LP,ריק במקור,ריק במקור,ICG SS 3 קרן השקעה,666106547,פנימי,USD,9/01/2019,92.28,305.907,36.612,121.37,0.3968,7/01/2026
660,9972,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,KM 35th Street US Financing Limited Part,666112818,פנימי,USD,13/11/2024,117.924,390.919,88.668,293.935,0.7519,12/11/2031
660,9972,התחייבות להשקעה,Klirmark Fund 4 General Partner Ltd.,ריק במקור,ריק במקור,"KM ALBA US FINANCING, L.P",666112842,פנימי,USD,21/11/2024,70.755,234.551,37.625,124.727,0.5318,20/11/2031
660,9972,התחייבות להשקעה,Kelso GP XI L.P.,ריק במקור,ריק במקור,Kelso XI,666111380,פנימי,USD,23/07/2023,131.828,437.01,67.429,223.529,0.5115,21/07/2030
660,9972,התחייבות להשקעה,LOOL 2 Ventures GP LTD,ריק במקור,ריק במקור,Lool Ventures III,666109434,פנימי,USD,8/03/2022,52.731,174.804,14.446,47.887,0.2739,6/03/2029
660,9972,התחייבות להשקעה,MIF II GP L.P.,ריק במקור,ריק במקור,MANULIFE,666109681,פנימי,USD,26/11/2021,92.403,306.316,10.399,34.472,0.1125,24/11/2028
660,9972,התחייבות להשקעה,Meron II GP L.P,ריק במקור,ריק במקור,Meron ERI VAEGV,666109772,פנימי,USD,28/12/2021,19.774,65.552,2.892,9.586,0.1462,26/12/2028
660,9972,התחייבות להשקעה,*Monarch Alternative Capital LP,ריק במקור,ריק במקור,Monarch VI,666111240,פנימי,USD,23/03/2023,176.886,586.379,28.302,93.821,0.16,21/03/2030
660,9972,התחייבות להשקעה,OEP IX General Partner L.P,ריק במקור,ריק במקור,"One Equity Partners IX, L.P.",666112628,פנימי,USD,14/10/2024,214.919,712.457,151.106,500.916,0.7031,13/10/2031
660,9972,התחייבות להשקעה,OEP VIII General Partner L.P.,ריק במקור,ריק במקור,One Equity Partners VIII,666110259,פנימי,USD,27/04/2022,197.742,655.515,24.01,79.593,0.1214,25/04/2029
660,9972,התחייבות להשקעה,Pantheon PGIF IV GP (Lux) S.a.r.l,ריק במקור,ריק במקור,PGIF IV Feeder קרן השקעה,666110267,פנימי,USD,25/04/2022,231.075,766.014,70.298,233.036,0.3042,23/04/2029
660,9972,התחייבות להשקעה,פונטיפקס 6  גי.פי ש.מ,ריק במקור,ריק במקור,PONTIFAX VI,666107842,פנימי,USD,1/01/2021,39.548,131.103,12.26,40.642,0.31,31/12/2027
660,9972,התחייבות להשקעה,PGSF VII GP S.? r.l.,ריק במקור,ריק במקור,Pantheon Global Secondary VII Feeder (Lu,666111364,פנימי,USD,18/06/2023,171.376,568.113,80.553,267.033,0.47,16/06/2030
660,9972,התחייבות להשקעה,Penfund Capital Fund VII Co-Invest L.P,ריק במקור,ריק במקור,Penfund Capital Fund VII Co-Invest L.P,666112727,פנימי,USD,10/10/2024,12.087,40.069,6.316,20.938,0.5225,9/10/2031
660,9972,התחייבות להשקעה,Penfund Capital Partners VII Inc,ריק במקור,ריק במקור,Penfund קרן השקעה,666110234,פנימי,USD,27/04/2022,120.872,400.692,80.345,266.345,0.6647,25/04/2029
660,9972,התחייבות להשקעה,Providence Equity GP IX(Lux) S.?r.l.,ריק במקור,ריק במקור,Providence IX,666112305,פנימי,USD,27/06/2024,105.462,349.608,42.01,139.262,0.3983,26/06/2031
660,9972,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital  Secondaries IV,666109988,פנימי,EUR,28/02/2022,108.099,420.656,15.475,60.22,0.1432,26/02/2029
660,9972,התחייבות להשקעה,Schroders Capital Private Equity Seconda,ריק במקור,ריק במקור,Schroders Capital Private Equity Global,666112909,פנימי,USD,30/12/2024,105.462,349.608,78.57,260.458,0.745,29/12/2031
660,9972,התחייבות להשקעה,Presidio Management Group XII L.P.,ריק במקור,ריק במקור,"Viola Credit ALF III (2), L.P",666112552,פנימי,USD,6/08/2024,58.962,195.46,26.533,87.957,0.45,5/08/2031
660,9972,התחייבות להשקעה,Bow Advisers II Sarl,ריק במקור,ריק במקור,קרו חוב ERROWJ,666111026,פנימי,EUR,27/02/2023,176.886,688.336,41.129,160.047,0.2325,25/02/2030
660,9973,התחייבות להשקעה,ארבל פאנד 2 גי פי שותפות מוגבלת,ריק במקור,ריק במקור,ARBEL 2,666109525,פנימי,ILS,3/09/2021,143.472,143.472,54.936,54.936,0.3829,1/09/2028
660,9973,התחייבות להשקעה,פימי 7 2020 בעמ,ריק במקור,ריק במקור,FIMI VII,666107891,פנימי,USD,3/06/2021,22.378,74.184,9.399,31.157,0.42,1/06/2028
660,9973,התחייבות להשקעה,Fortissimo Capital Fund VI GP L.P,ריק במקור,ריק במקור,FORTISSIMO FUND 6,66611195,פנימי,USD,25/10/2023,26.854,89.021,15.173,50.297,0.565,23/10/2030
660,9973,התחייבות להשקעה,Klirmark Fund IV (G.P) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,666111315,פנימי,ILS,16/04/2023,358.679,358.679,200.86,200.86,0.56,14/04/2030
660,9973,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה גי.פי ש.מ,ריק במקור,ריק במקור,NOY 4,666109400,פנימי,ILS,16/08/2021,133.151,133.151,36.595,36.595,0.2748,14/08/2028
660,9973,התחייבות להשקעה,רד דוט III שותף כללי ש.מ.,ריק במקור,ריק במקור,RED DOT III,666113014,פנימי,USD,15/01/2025,8.951,29.674,6.653,22.055,0.7432,14/01/2032
660,9973,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One Annex Fund L.P.,666112198,פנימי,USD,2/04/2024,5.818,19.288,5.519,18.297,0.9486,1/04/2031
660,9973,התחייבות להשקעה,Stage One Capital (GP) IV L.P,ריק במקור,ריק במקור,Stage One IV,666109582,פנימי,USD,21/03/2022,12.084,40.059,6.64,22.011,0.5495,19/03/2029
660,9973,התחייבות להשקעה,נוי 5 להשקעה בתשתיות ואנרגיה שותפות מוג,ריק במקור,ריק במקור,נוי 5,666112693,פנימי,ILS,7/11/2024,217.445,217.445,199.16,199.16,0.9159,6/11/2031
660,9973,התחייבות להשקעה,קוגיטו קפיטל פאנד 2 שותף כללי בעמ,ריק במקור,ריק במקור,קוגיטו 2,666109715,פנימי,ILS,6/02/2022,131.994,131.994,27.151,27.151,0.2057,4/02/2029
