מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
660,2158,Schroder ISF EURO Credit Convi,549300JJL34Z2HKTT336,LEI,Schroder Selection Fund EURO Credit,LU1067342086,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,2253.569,3.881,15211.8,1330.336,0.00067,0.06216,0.00177
660,2158,Schroder ISF EURO High Yield,FDQ3U0BX0ZTSLH0GBR19,LEI,Schroder ISF EURO High Yield,LU1496798478,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,496.305,3.881,19648.95,378.441,9e-05,0.01768,0.0005
660,2158,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBAM GLOB HIGH YIELD SOL,LU0569863243,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,672.666,3.306,26688,593.497,0.00025,0.02773,0.00079
660,2158,Artemis UK Selec Fund,QXLNS35572JXFT415E26,LEI,Artemis UK Select Fund I Acc Key Statistics,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"FTSE 250 INDEX - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-אירופה אנגליה",לא,GBP,12648.075,4.441,1310.29,735.975,7e-05,0.03439,0.00098
660,9972,ACC SICAV ACCUM,529900R1XXRGO69HAI08,LEI,Accumulus Fund AIF -USD,LI1165463954,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,86.134,3.306,127496,363.055,0.002,0.03494,0.00097
660,9972,India Acorn ICAV,213800M3HXZ3RG189568,LEI,ASHOKA INDIA OPPORT FD-D USD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,588.69,3.306,25948,505.002,0,0.04861,0.00135
660,9972,BLUEBAY FINANCIAL CAPITAL BOND FUND,549300V6PSZE4CFW3430,LEI,bluebay financial capital,LU1163201939,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,399.05,3.306,21628,285.33,0,0.02746,0.00076
660,9972,BlueBay Funds SICAV/,549300MVR2RDXFI8TV47,LEI,BLUEBAY-EM.MKT,LU1167331617,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,529.005,3.306,15263,266.933,0,0.02569,0.00071
660,9972,BNY MELLON EFFICIENT U.S. FALLEN ANGELS,213800YL6BXGT6FIQ433,LEI,BNY Mellon Efficient U.S. Fallen Angels Beta Fund,IE00BM94ZR83,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,304.026,3.306,124.17,1.248,8e-05,0.00012,0
660,9972,CIFC SEN SEC LO,5493001KJTIIGC8Y1R12,LEI,CIFC SEN.SEC.CO,XD1331105464,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,61.553,3.306,177135.06,360.459,0,0.03469,0.00096
660,9972,CT Lux Japan Equities,5493000LMPLEZ8VQSU41,LEI,CTLUX-JAPAN E,LU2656573388,ISIN,מניות,"חו""ל",יפן,סחיר,Euronext,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,841.033,2.233,1434491.23,269.426,0.0003,0.02593,0.00072
660,9972,CT Lux European Corporate Bond,549300MRKNETV49EZ274,LEI,CTLX European Corporate Bond NE EUR Cap,LU2591118380,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,5715.685,3.881,1135.4,251.841,0.0003,0.02424,0.00067
660,9972,Enam India Opportunities Fund,635400O17BY3HL4ZVA86,LEI,ENAM INDIA OPP,IE000016ESL7,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,597.848,3.306,1249.99,24.706,0.00017,0.00238,7e-05
660,9972,Franklin Templeton Investment,52DC3OQ566KTOB6P9G61,LEI,FRANK TEMP GL C,LU0727122698,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,1686.431,3.306,2955,164.751,0.00013,0.01586,0.00044
660,9972,Franklin Emerging Market Corpo,UIWDVWT2QLK7RQOTD662,LEI,Franklin Emerging Market Corporate Debt Fund,LU2922701516,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,42.822,3.306,107388,152.029,0.00075,0.01463,0.00041
660,9972,Heptagon ICAV,549300RXFCG13MFJ0X66,LEI,HEPTAGON US Small Cap Equity,IE00BH3ZJB48,ISIN,מניות,"חו""ל","ארה""ב",סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי-ארה""ב חשופת מט""ח",לא,USD,668.265,3.306,17074,377.213,0.00106,0.03631,0.00101
660,9972,Ninety One Global Strategy Fun,213800UKABOFL2FFQV69,LEI,IGS-EMERG MKT CORP D,LU0611395327,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,1957.841,3.306,3735,241.752,5e-05,0.02327,0.00065
660,9972,Invesco Zodiac Funds - Invesco,54930018NLZFHH4SX952,LEI,nvesco Funds Inv Europ Senior Loan,LU0769026740,ISIN,"אג""ח ממשלתי","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,428.676,3.881,15336,255.124,0.00042,0.02456,0.00068
660,9972,Invesco US Senior Loan Fund,549300HQ8IBAX0TXDL49,LEI,Invesco US Senior Loan,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,452.998,3.306,19400,290.537,8e-05,0.02796,0.00078
660,9972,INVESCO-GL.,549300O1G4R8ZUCFAT61,LEI,Invesco Global Investment Grade Corporate Bond,LU1549404991,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,13848.375,3.306,1307.53,598.623,0.00228,0.05762,0.0016
660,9972,Janus Henderson Horizon Pan Eu,213800PTNMP9V9T45J20,LEI,Janus Henderson Horizon Pan European Smaller Compa,LU1692455097,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,248.554,3.881,8014,77.3,0.00011,0.00744,0.00021
660,9972,anus Hederson Investors Europe SA,2138009WPYMWJN3RVF44,LEI,Janus Henderson Gbl Smaller Co Fd M2 USD,LU2914768309,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,USD,2276.481,3.306,4800,361.25,0.00093,0.03477,0.00097
660,9972,THE JUPITER GLOBAL FUND,549300DVTPZTPXK5HD74,LEI,JUPITER JGF-IND,LU0946219929,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,2170.86,3.306,2696,193.488,0.00018,0.01862,0.00052
660,9972,The Consumer Discretionary Selec Sector,549300CD2I087Y919K79,LEI,KOTAK FDS- INDI,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,14491.212,3.306,1433.42,686.722,0.00055,0.0661,0.00184
660,9972,Liontrust Fund Partners LLP,549300PN0HPAEQKWRP25,LEI,Liontrust European Dynamic Fund S GBP Acc,GB00BKPQVT86,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,GBP,56022.206,4.441,152.696,379.89,0.00012,0.03656,0.00102
660,9972,Asia Value Bond,222100SQDD5ZAVS3TE17,LEI,"LO Funds - Asia Value Bond, X2 USD",LU2332096192,ISIN,"אג""ח קונצרני","חו""ל",אסיה,סחיר,Euronext,"אג""ח בחו""ל - אג""ח חשופת מט""ח",לא,USD,378.147,3.306,18191.53,227.422,0.00252,0.02189,0.00061
660,9972,M Lux Investment Funds 1 - M,549300VL49SAAQZU3D08,LEI,M&G LUX INVESTMENT FUNDS 1 - M,LU1670632501,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,0.01,3.306,1381.26,0,0,0,0
660,9972,M European Credit Investment Fund,5493007H6U0V9QP44023,LEI,M&G European Credit Invest Fund EUR,LU2255705829,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,1684.303,3.881,10148.15,663.311,0.0009,0.06384,0.00177
660,9972,Man Funds VI plc - Man GLG Hig,254900KL8XF9ON4K1K66,LEI,Man Funds VI plc Man GLG High Yield Opportunitie,IE00BDTYYM31,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,492.826,3.306,18721,305.018,4e-05,0.02936,0.00082
660,9972,NOMURA FUNDS IR,213800MJTEQ25TDKRG04,LEI,NOMURA FUNDS IRELAND,IE000RSWC5S8,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,656.696,3.306,12715.12,276.05,0.00234,0.02657,0.00074
660,9972,PIMCO Global Investors Series,549300ZACW5BU6MIND96,LEI,PIMCO Emerging Markets Opportunities Fund,IE00BGLNSH26,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,6597.36,3.306,1426,311.023,0.00071,0.02994,0.00083
660,9972,Principal Global Investors Fun,P0082-0105,מספר מנפיק,Finisterre Unconstrained Em Market Fixed,IE00BKDW9G15,ISIN,"אג""ח ממשלתי","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,5684.078,3.306,1319.77,248.005,0.00023,0.02387,0.00066
660,9972,Schroders Capital Semi-Liquid,549300Q8SRFGXM9IMO94,LEI,SCHRODER CP LIQ,LU2618836352,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,525.965,3.881,11820,241.259,0.00037,0.02322,0.00065
660,9972,SCHRODER INTERNATIONAL SELECTION FUND,58S8FGQ4I54XKR7MC293,LEI,SCHRODER INT US,LU2016221660,ISIN,מניות,"חו""ל","ארה""ב",סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב - מדד אחר",לא,USD,292.666,3.306,50167.86,485.402,0.00012,0.04672,0.0013
660,9972,Schroder ISF EURO Credit Convi,549300JJL34Z2HKTT336,LEI,Schroder Selection Fund EURO Credit,LU1067342086,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,1187.221,3.881,15211.8,700.845,0.00035,0.06746,0.00187
660,9972,Schroder ISF EURO High Yield,FDQ3U0BX0ZTSLH0GBR19,LEI,Schroder ISF EURO High Yield,LU1496798478,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,261.462,3.881,19648.95,199.369,5e-05,0.01919,0.00053
660,9972,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBAM GLOB HIGH YIELD SOL,LU0569863243,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,354.372,3.306,26688,312.665,0.00013,0.03009,0.00084
660,9972,Artemis UK Selec Fund,QXLNS35572JXFT415E26,LEI,Artemis UK Select Fund I Acc Key Statistics,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"FTSE 250 INDEX - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-אירופה אנגליה",לא,GBP,5368.795,4.441,1310.29,312.403,3e-05,0.03007,0.00084
660,9973,ACC SICAV ACCUM,529900R1XXRGO69HAI08,LEI,Accumulus Fund AIF -USD,LI1165463954,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,52.81,3.306,127496,222.595,0.00123,0.04378,0.00134
660,9973,India Acorn ICAV,213800M3HXZ3RG189568,LEI,ASHOKA INDIA OPPORT FD-D USD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,154.874,3.306,25948,132.857,0,0.02613,0.0008
660,9973,BLUEBAY FINANCIAL CAPITAL BOND FUND,549300V6PSZE4CFW3430,LEI,bluebay financial capital,LU1163201939,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,244.664,3.306,21628,174.94,0,0.03441,0.00105
660,9973,BlueBay Funds SICAV/,549300MVR2RDXFI8TV47,LEI,BLUEBAY-EM.MKT,LU1167331617,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,324.342,3.306,15263,163.661,0,0.03219,0.00098
660,9973,BNY MELLON EFFICIENT U.S. FALLEN ANGELS,213800YL6BXGT6FIQ433,LEI,BNY Mellon Efficient U.S. Fallen Angels Beta Fund,IE00BM94ZR83,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,186.403,3.306,124.17,0.765,5e-05,0.00015,0
660,9973,CIFC SEN SEC LO,5493001KJTIIGC8Y1R12,LEI,CIFC SEN.SEC.CO,XD1331105464,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,37.739,3.306,177135.06,221.003,0,0.04347,0.00133
660,9973,CT Lux Japan Equities,5493000LMPLEZ8VQSU41,LEI,CTLUX-JAPAN E,LU2656573388,ISIN,מניות,"חו""ל",יפן,סחיר,Euronext,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,221.261,2.233,1434491.23,70.881,8e-05,0.01394,0.00043
660,9973,CT Lux European Corporate Bond,549300MRKNETV49EZ274,LEI,CTLX European Corporate Bond NE EUR Cap,LU2591118380,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,3504.381,3.881,1135.4,154.408,0.00018,0.03037,0.00093
660,9973,Enam India Opportunities Fund,635400O17BY3HL4ZVA86,LEI,ENAM INDIA OPP,IE000016ESL7,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,157.283,3.306,1249.99,6.5,5e-05,0.00128,4e-05
660,9973,Franklin Templeton Investment,52DC3OQ566KTOB6P9G61,LEI,FRANK TEMP GL C,LU0727122698,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,1033.979,3.306,2955,101.012,8e-05,0.01987,0.00061
660,9973,Franklin Emerging Market Corpo,UIWDVWT2QLK7RQOTD662,LEI,Franklin Emerging Market Corporate Debt Fund,LU2922701516,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,26.255,3.306,107388,93.211,0.00046,0.01833,0.00056
660,9973,Heptagon ICAV,549300RXFCG13MFJ0X66,LEI,HEPTAGON US Small Cap Equity,IE00BH3ZJB48,ISIN,מניות,"חו""ל","ארה""ב",סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי-ארה""ב חשופת מט""ח",לא,USD,175.809,3.306,17074,99.238,0.00028,0.01952,0.0006
660,9973,Ninety One Global Strategy Fun,213800UKABOFL2FFQV69,LEI,IGS-EMERG MKT CORP D,LU0611395327,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,1200.384,3.306,3735,148.222,3e-05,0.02915,0.00089
660,9973,Invesco Zodiac Funds - Invesco,54930018NLZFHH4SX952,LEI,nvesco Funds Inv Europ Senior Loan,LU0769026740,ISIN,"אג""ח ממשלתי","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,262.829,3.881,15336,156.421,0.00026,0.03077,0.00094
660,9973,Invesco US Senior Loan Fund,549300HQ8IBAX0TXDL49,LEI,Invesco US Senior Loan,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,277.741,3.306,19400,178.133,5e-05,0.03504,0.00107
660,9973,INVESCO-GL.,549300O1G4R8ZUCFAT61,LEI,Invesco Global Investment Grade Corporate Bond,LU1549404991,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,8490.667,3.306,1307.53,367.026,0.0014,0.07219,0.0022
660,9973,Janus Henderson Horizon Pan Eu,213800PTNMP9V9T45J20,LEI,Janus Henderson Horizon Pan European Smaller Compa,LU1692455097,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,65.39,3.881,8014,20.336,3e-05,0.004,0.00012
660,9973,anus Hederson Investors Europe SA,2138009WPYMWJN3RVF44,LEI,Janus Henderson Gbl Smaller Co Fd M2 USD,LU2914768309,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,USD,598.903,3.306,4800,95.039,0.00024,0.01869,0.00057
660,9973,THE JUPITER GLOBAL FUND,549300DVTPZTPXK5HD74,LEI,JUPITER JGF-IND,LU0946219929,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,571.116,3.306,2696,50.903,5e-05,0.01001,0.00031
660,9973,The Consumer Discretionary Selec Sector,549300CD2I087Y919K79,LEI,KOTAK FDS- INDI,LU2126068639,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,3812.386,3.306,1433.42,180.665,0.00014,0.03553,0.00108
660,9973,Liontrust Fund Partners LLP,549300PN0HPAEQKWRP25,LEI,Liontrust European Dynamic Fund S GBP Acc,GB00BKPQVT86,ISIN,מניות,"חו""ל",אירופה,סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,GBP,14738.468,4.441,152.696,99.942,3e-05,0.01966,0.0006
660,9973,Asia Value Bond,222100SQDD5ZAVS3TE17,LEI,"LO Funds - Asia Value Bond, X2 USD",LU2332096192,ISIN,"אג""ח קונצרני","חו""ל",אסיה,סחיר,Euronext,"אג""ח בחו""ל - אג""ח חשופת מט""ח",לא,USD,231.848,3.306,18191.53,139.436,0.00155,0.02742,0.00084
660,9973,M Lux Investment Funds 1 - M,549300VL49SAAQZU3D08,LEI,M&G LUX INVESTMENT FUNDS 1 - M,LU1670632501,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,0.01,3.306,1381.26,0,0,0,0
660,9973,M European Credit Investment Fund,5493007H6U0V9QP44023,LEI,M&G European Credit Invest Fund EUR,LU2255705829,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,1032.674,3.881,10148.15,406.687,0.00055,0.07999,0.00244
660,9973,Man Funds VI plc - Man GLG Hig,254900KL8XF9ON4K1K66,LEI,Man Funds VI plc Man GLG High Yield Opportunitie,IE00BDTYYM31,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,302.16,3.306,18721,187.012,2e-05,0.03678,0.00112
660,9973,NOMURA FUNDS IR,213800MJTEQ25TDKRG04,LEI,NOMURA FUNDS IRELAND,IE000RSWC5S8,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,402.631,3.306,12715.12,169.251,0.00143,0.03329,0.00102
660,9973,PIMCO Global Investors Series,549300ZACW5BU6MIND96,LEI,PIMCO Emerging Markets Opportunities Fund,IE00BGLNSH26,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,4044.95,3.306,1426,190.693,0.00043,0.03751,0.00114
660,9973,Principal Global Investors Fun,P0082-0105,מספר מנפיק,Finisterre Unconstrained Em Market Fixed,IE00BKDW9G15,ISIN,"אג""ח ממשלתי","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,3485.002,3.306,1319.77,152.056,0.00014,0.02991,0.00091
660,9973,Schroders Capital Semi-Liquid,549300Q8SRFGXM9IMO94,LEI,SCHRODER CP LIQ,LU2618836352,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,322.478,3.881,11820,147.92,0.00023,0.02909,0.00089
660,9973,SCHRODER INTERNATIONAL SELECTION FUND,58S8FGQ4I54XKR7MC293,LEI,SCHRODER INT US,LU2016221660,ISIN,מניות,"חו""ל","ארה""ב",סחיר,Euronext,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב - מדד אחר",לא,USD,76.995,3.306,50167.86,127.701,3e-05,0.02512,0.00077
660,9973,Schroder ISF EURO Credit Convi,549300JJL34Z2HKTT336,LEI,Schroder Selection Fund EURO Credit,LU1067342086,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,727.905,3.881,15211.8,429.7,0.00022,0.08451,0.00258
660,9973,Schroder ISF EURO High Yield,FDQ3U0BX0ZTSLH0GBR19,LEI,Schroder ISF EURO High Yield,LU1496798478,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,160.307,3.881,19648.95,122.237,3e-05,0.02404,0.00073
660,9973,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBAM GLOB HIGH YIELD SOL,LU0569863243,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,217.272,3.306,26688,191.7,8e-05,0.0377,0.00115
660,9973,Artemis UK Selec Fund,QXLNS35572JXFT415E26,LEI,Artemis UK Select Fund I Acc Key Statistics,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"FTSE 250 INDEX - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-אירופה אנגליה",לא,GBP,1412.436,4.441,1310.29,82.188,1e-05,0.01616,0.00049
163,12157,ACC SICAV ACCUM,529900R1XXRGO69HAI08,LEI,Accumulus Fund AIF -USD,LI1165463954,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,479.939,3.306,127496,2022.953,0.01116,0.04008,0.00052
163,12157,India Acorn ICAV,213800M3HXZ3RG189568,LEI,ASHOKA INDIA OPPORT FD-D USD,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,2090.375,3.306,25948,1793.21,0,0.03553,0.00046
163,12157,BLUEBAY FINANCIAL CAPITAL BOND FUND,549300V6PSZE4CFW3430,LEI,bluebay financial capital,LU1163201939,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,2223.517,3.306,21628,1589.863,0,0.0315,0.00041
163,12157,BlueBay Funds SICAV/,549300MVR2RDXFI8TV47,LEI,BLUEBAY-EM.MKT,LU1167331617,ISIN,"אג""ח קונצרני","חו""ל","גלובלי ללא ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,2947.628,3.306,15263,1487.358,0,0.02947,0.00038
163,12157,BNY MELLON EFFICIENT U.S. FALLEN ANGELS,213800YL6BXGT6FIQ433,LEI,BNY Mellon Efficient U.S. Fallen Angels Beta Fund,IE00BM94ZR83,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,1694.039,3.306,124.17,6.954,0.00046,0.00014,0
163,12157,CIFC SEN SEC LO,5493001KJTIIGC8Y1R12,LEI,CIFC SEN.SEC.CO,XD1331105464,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,342.974,3.306,177135.06,2008.487,0,0.0398,0.00051
163,12157,CT Lux Japan Equities,5493000LMPLEZ8VQSU41,LEI,CTLUX-JAPAN E,LU2656573388,ISIN,מניות,"חו""ל",יפן,סחיר,Euronext,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,2986.421,2.233,1434491.23,956.702,0.00106,0.01896,0.00024
163,12157,CT Lux European Corporate Bond,549300MRKNETV49EZ274,LEI,CTLX European Corporate Bond NE EUR Cap,LU2591118380,ISIN,"אג""ח קונצרני","חו""ל",אירופה,סחיר,Euronext,Bond/Fixed Income Funds,לא,EUR,31847.932,3.881,1135.4,1403.267,0.00166,0.02781,0.00036
163,12157,Enam India Opportunities Fund,635400O17BY3HL4ZVA86,LEI,ENAM INDIA OPP,IE000016ESL7,ISIN,מניות,"חו""ל",הודו,סחיר,Euronext,"CNX NIFTY - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה הודו",לא,USD,2122.896,3.306,1249.99,87.728,0.00062,0.00174,2e-05
163,12157,Franklin Templeton Investment,52DC3OQ566KTOB6P9G61,LEI,FRANK TEMP GL C,LU0727122698,ISIN,"אג""ח קונצרני","חו""ל",גלובלי,סחיר,Euronext,Bond/Fixed Income Funds,לא,USD,9396.834,3.306,2955,917.998,0.00073,0.01819,0.00023
