מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
660,2158,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,224.892,3.306,8.5,0.063,0.00028,0
660,9972,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,842.314,1,3900,32.85,0.33101,9e-05
660,9972,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,2093.988,1,530.8,11.115,0.112,3e-05
660,9972,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,6502.562,1,59.6,3.876,0.03905,1e-05
660,9972,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,1041.978,1,158.2,1.648,0.01661,0
660,9972,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,2008.064,1,215.8,4.333,0.04366,1e-05
660,9972,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,332.861,1,1609,5.356,0.05397,1e-05
660,9972,"נאייקס בע""מ",513639013,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,31/03/2027,לא,ILS,17780,1,590.442,1,2797,16.515,0.16641,4e-05
660,9972,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,1247.575,1,480.1,5.99,0.06035,2e-05
660,9972,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,1757.374,1,134.3,2.36,0.02378,1e-05
660,9972,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,820.648,1,1802,14.788,0.14901,4e-05
660,9972,SCAGE FUTURE -,21380033k525e5jlia77,LEI,SCAGE FUTURE -A,KYG7840J1186,ISIN,"חו""ל",גלובלי,סחיר,NASDAQ,US80590A1051,Industrial Conglomerates,2023-06-24 00:00:00,לא,USD,2,1,2450.972,3.306,4.76,0.386,0.00389,0
660,9972,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,95.162,3.306,8.5,0.027,0.00027,0
660,9973,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,218.941,1,3900,8.539,0.27761,5e-05
660,9973,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,544.287,1,530.8,2.889,0.09393,2e-05
660,9973,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,1690.201,1,59.6,1.007,0.03275,1e-05
660,9973,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,270.84,1,158.2,0.428,0.01393,0
660,9973,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,521.953,1,215.8,1.126,0.03662,1e-05
660,9973,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,86.52,1,1609,1.392,0.04526,1e-05
660,9973,"נאייקס בע""מ",513639013,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,31/03/2027,לא,ILS,17780,1,330.814,1,2797,9.253,0.30083,6e-05
660,9973,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,324.28,1,480.1,1.557,0.05062,1e-05
660,9973,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,456.791,1,134.3,0.613,0.01995,0
660,9973,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,213.31,1,1802,3.844,0.12497,2e-05
660,9973,SCAGE FUTURE -,21380033k525e5jlia77,LEI,SCAGE FUTURE -A,KYG7840J1186,ISIN,"חו""ל",גלובלי,סחיר,NASDAQ,US80590A1051,Industrial Conglomerates,2023-06-24 00:00:00,לא,USD,2,1,644.808,3.306,4.76,0.101,0.0033,0
660,9973,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,24.735,3.306,8.5,0.007,0.00023,0
163,12157,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,2948.465,1,3900,114.99,0.30028,3e-05
163,12157,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,7329.87,1,530.8,38.907,0.1016,1e-05
163,12157,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,22761.8,1,59.6,13.566,0.03543,0
163,12157,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,3647.379,1,158.2,5.77,0.01507,0
163,12157,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,7029.099,1,215.8,15.169,0.03961,0
163,12157,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,1165.157,1,1609,18.747,0.04896,0
163,12157,"נאייקס בע""מ",513639013,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,31/03/2027,לא,ILS,17780,1,3337.114,1,2797,93.339,0.24374,2e-05
163,12157,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,4367.057,1,480.1,20.966,0.05475,1e-05
163,12157,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,6151.574,1,134.3,8.262,0.02157,0
163,12157,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,2872.627,1,1802,51.765,0.13518,1e-05
163,12157,SCAGE FUTURE -,21380033k525e5jlia77,LEI,SCAGE FUTURE -A,KYG7840J1186,ISIN,"חו""ל",גלובלי,סחיר,NASDAQ,US80590A1051,Industrial Conglomerates,2023-06-24 00:00:00,לא,USD,2,1,8703.142,3.306,4.76,1.37,0.00358,0
163,12157,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,333.108,3.306,8.5,0.094,0.00024,0
660,12158,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,272.593,1,3900,10.631,0.28833,6e-05
660,12158,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,677.665,1,530.8,3.597,0.09756,2e-05
660,12158,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,2104.386,1,59.6,1.254,0.03402,1e-05
660,12158,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,337.209,1,158.2,0.533,0.01447,0
660,12158,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,649.858,1,215.8,1.402,0.03803,1e-05
660,12158,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,107.722,1,1609,1.733,0.04701,1e-05
660,12158,"נאייקס בע""מ",513639013,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,31/03/2027,לא,ILS,17780,1,360.995,1,2797,10.097,0.27385,6e-05
660,12158,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,403.746,1,480.1,1.938,0.05257,1e-05
660,12158,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,568.729,1,134.3,0.764,0.02072,0
660,12158,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,265.582,1,1802,4.786,0.1298,3e-05
660,12158,SCAGE FUTURE -,21380033k525e5jlia77,LEI,SCAGE FUTURE -A,KYG7840J1186,ISIN,"חו""ל",גלובלי,סחיר,NASDAQ,US80590A1051,Industrial Conglomerates,2023-06-24 00:00:00,לא,USD,2,1,800.21,3.306,4.76,0.126,0.00342,0
660,12158,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,30.797,3.306,8.5,0.009,0.00023,0
163,14259,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,3495.999,1,3900,136.344,0.39895,0.00018
163,14259,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,8691.037,1,530.8,46.132,0.13498,6e-05
163,14259,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,26988.699,1,59.6,16.085,0.04707,2e-05
163,14259,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,4324.702,1,158.2,6.842,0.02002,1e-05
163,14259,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,8334.412,1,215.8,17.986,0.05263,2e-05
163,14259,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,1381.528,1,1609,22.229,0.06504,3e-05
163,14259,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,5178.026,1,480.1,24.86,0.07274,3e-05
163,14259,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,7293.93,1,134.3,9.796,0.02866,1e-05
163,14259,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,3406.077,1,1802,61.378,0.17959,8e-05
163,14259,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,394.967,3.306,8.5,0.111,0.00032,0
660,14267,אפי נכסים בעמ,510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",20/11/2025,לא,ILS,17000,1,401.002,1,3900,15.639,0.39895,0.00025
660,14267,אפי קפיטל נדלן בעמ,513948216,ח.פ.,אפי קפיטל אופציה 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,15/02/2026,לא,ILS,1157.91,1,996.888,1,530.8,5.291,0.13498,9e-05
660,14267,ארי נדלן (ארנה) השקעות בעמ,520038332,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",27/09/2027,לא,ILS,285.24,1,3095.684,1,59.6,1.845,0.04707,3e-05
660,14267,קבוצת חגג ייזום נדלן בעמ,520033309,ח.פ.,חגג אופ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,30/07/2027,לא,ILS,3230,1,496.056,1,158.2,0.785,0.02002,1e-05
660,14267,"מגידו י.ק. בע""מ",510542855,ח.פ.,מגידו      אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,12/07/2029,לא,ILS,850,1,955.982,1,215.8,2.063,0.05263,3e-05
660,14267,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,31/08/2026,לא,ILS,12000,1,158.465,1,1609,2.55,0.06504,4e-05
660,14267,"פאי סיאם בע""מ",513978635,ח.פ.,פאי סיאם אופ 1,IL0012162827,ISIN,ישראל,ישראל,סחיר,TASE,IL0011865271,מלונאות ותיירות,12/01/2028,לא,ILS,4900,1,593.935,1,480.1,2.851,0.07274,5e-05
660,14267,מפעלים פטרוכימיים בישראל בעמ,520029315,ח.פ.,פטרוכימים אופציה 1,IL0011903056,ISIN,ישראל,ישראל,סחיר,TASE,IL0007560159,אנרגיה,25/10/2026,לא,ILS,37.5,1,836.635,1,134.3,1.124,0.02866,2e-05
660,14267,רותם שני,512287517,ח.פ.,רותם שני   אפ 2,IL0012093030,ISIN,ישראל,ישראל,סחיר,TASE,IL0011715294 ,בנייה,23/10/2027,לא,ILS,2600,1,390.687,1,1802,7.04,0.17959,0.00011
660,14267,Taboola.com Ltd,984500F5945AFAFFCB30,LEI,TABOOLA.COM LTD,IL0011754210,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,IL0011754137,Software,2026-06-29 00:00:00,לא,USD,0,1,45.304,3.306,8.5,0.013,0.00032,0
163,1589,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,2156,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,2157,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,8645,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,2159,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,2160,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,12966,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,13286,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,13260,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,13285,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,14260,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,14261,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,14268,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,14269,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,15359,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,15360,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,15361,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
660,15362,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור
163,15666,,,,,,,,,,,,,,,,,,,,,,,
660,15665,,,,,,,,,,,,,,,,,,,,,,,
